,location,total_sqft,bath,price,bhk
4726,Kundalahalli,1724.0,3.0,146.0,3
4727,Kundalahalli,1600.0,3.0,170.0,3
4729,Kundalahalli,1724.0,3.0,125.0,3
4730,Kundalahalli,1010.0,2.0,48.27,2
4731,Kundalahalli,1047.0,2.0,89.0,2
4732,Kundalahalli,2500.0,5.0,245.0,4
4733,Kundalahalli,1397.0,3.0,105.0,3
4735,Kundalahalli,1047.0,2.0,72.0,2
4736,Kundalahalli,1260.0,2.0,58.0,2
4737,Kundalahalli,3092.0,4.0,230.0,4
4738,Kundalahalli,1065.0,2.0,70.0,2
4739,Kundalahalli,1724.0,3.0,146.0,3
4740,Kundalahalli,1047.0,2.0,91.0,2
4741,Kundalahalli,1724.0,3.0,128.0,3
4742,Kundalahalli,1315.0,2.0,74.0,2
4743,Kundalahalli,2100.0,3.0,150.0,3
4744,Kundalahalli,1724.0,3.0,125.0,3
4745,Kundalahalli,1724.0,3.0,140.0,3
4746,Kundalahalli,1175.0,2.0,65.0,2
4748,LB Shastri Nagar,1043.0,2.0,55.0,2
4749,LB Shastri Nagar,1184.0,2.0,69.0,2
4750,LB Shastri Nagar,665.0,1.0,32.0,1
4751,LB Shastri Nagar,1250.0,2.0,48.5,2
4752,LB Shastri Nagar,1400.0,2.0,80.0,3
4753,LB Shastri Nagar,1184.0,2.0,62.0,2
4754,LB Shastri Nagar,1200.0,2.0,47.0,2
4755,LB Shastri Nagar,1200.0,2.0,75.0,2
4756,LB Shastri Nagar,1000.0,2.0,49.5,2
4757,Laggere,2800.0,5.0,125.0,5
4758,Laggere,1200.0,3.0,130.0,3
4759,Laggere,1200.0,1.0,125.0,1
4760,Laggere,1200.0,2.0,75.0,2
4761,Laggere,620.0,2.0,48.0,1
4762,Lakshminarayana Pura,1185.0,2.0,75.0,2
4763,Lakshminarayana Pura,1600.0,2.0,108.0,3
4764,Lakshminarayana Pura,1180.0,2.0,75.0,2
4765,Lakshminarayana Pura,1172.0,2.0,82.0,2
4766,Lakshminarayana Pura,1179.0,2.0,75.0,2
4767,Lakshminarayana Pura,1149.0,2.0,75.0,2
4768,Lakshminarayana Pura,1336.0,2.0,100.0,2
4769,Lakshminarayana Pura,1175.0,2.0,75.0,2
4770,Lakshminarayana Pura,1190.0,2.0,75.0,2
4771,Lakshminarayana Pura,1200.0,2.0,75.0,2
4772,Lakshminarayana Pura,1200.0,2.0,75.0,2
4773,Lakshminarayana Pura,1165.0,2.0,75.0,2
4774,Lakshminarayana Pura,1145.0,2.0,75.0,2
4775,Lakshminarayana Pura,1500.0,3.0,104.0,3
4776,Lakshminarayana Pura,1210.0,2.0,75.0,2
4777,Lakshminarayana Pura,1169.0,2.0,75.0,2
4778,Lakshminarayana Pura,1200.0,2.0,75.0,2
4779,Lakshminarayana Pura,1172.0,2.0,75.0,2
4780,Lakshminarayana Pura,1172.0,2.0,75.0,2
4781,Lakshminarayana Pura,1180.0,2.0,75.0,2
4782,Lakshminarayana Pura,1200.0,2.0,83.0,2
4783,Lakshminarayana Pura,1200.0,2.0,80.0,2
4784,Lakshminarayana Pura,1195.0,2.0,75.0,2
4785,Lakshminarayana Pura,1200.0,2.0,80.0,2
4786,Lingadheeranahalli,1521.0,3.0,95.0,3
4787,Lingadheeranahalli,1511.0,3.0,95.0,3
4788,Lingadheeranahalli,1683.0,3.0,109.0,3
4789,Lingadheeranahalli,1519.0,3.0,93.0,3
4790,Lingadheeranahalli,1521.0,3.0,94.99,3
4791,Lingadheeranahalli,1682.0,3.0,120.0,3
4792,Lingadheeranahalli,1521.0,3.0,94.71,3
4793,Lingadheeranahalli,1893.0,3.0,130.0,3
4794,Lingadheeranahalli,1705.0,3.0,110.0,3
4795,Lingadheeranahalli,2245.0,4.0,154.0,4
4796,Lingadheeranahalli,1682.0,3.0,113.0,3
4797,Lingadheeranahalli,1682.0,3.0,114.0,3
4798,Lingadheeranahalli,1506.0,3.0,95.0,3
4799,Lingadheeranahalli,1683.0,3.0,110.0,3
4800,Lingadheeranahalli,1684.0,3.0,120.0,3
4801,Lingadheeranahalli,2236.0,4.0,153.0,4
4802,Lingadheeranahalli,1894.0,4.0,114.0,3
4803,Lingadheeranahalli,2240.0,4.0,160.0,4
4804,Magadi Road,3600.0,6.0,141.0,6
4805,Magadi Road,1116.0,2.0,50.0,2
4807,Magadi Road,884.0,2.0,41.1,2
4808,Magadi Road,1005.0,2.0,55.78,2
4809,Magadi Road,1000.0,2.0,46.5,2
4810,Magadi Road,1500.0,2.0,93.0,4
4812,Magadi Road,1345.0,2.0,55.0,2
4814,Magadi Road,5000.0,6.0,360.0,5
4815,Magadi Road,1116.0,2.0,51.89,2
4816,Magadi Road,1052.0,2.0,60.0,3
4817,Magadi Road,940.0,2.0,50.0,2
4818,Magadi Road,1318.0,2.0,68.0,3
4820,Magadi Road,884.0,2.0,48.0,2
4822,Mahadevpura,1150.0,2.0,52.0,2
4823,Mahadevpura,1250.0,2.0,52.0,2
4824,Mahadevpura,1260.0,2.0,57.6,2
4825,Mahadevpura,730.0,1.0,35.0,1
4826,Mahadevpura,1434.0,2.0,67.39,3
4827,Mahadevpura,1146.0,2.0,53.8,2
4828,Mahadevpura,1532.0,2.0,62.0,2
4829,Mahadevpura,1620.0,2.0,76.0,3
4830,Mahadevpura,1136.0,2.0,64.5,2
4831,Mahadevpura,1400.0,2.0,65.8,3
4832,Mahadevpura,1137.0,2.0,53.4,2
4833,Mahadevpura,1601.0,3.0,95.0,3
4834,Mahadevpura,1450.0,3.0,75.0,3
4835,Mahadevpura,1152.0,2.0,54.0,2
4836,Mahadevpura,1212.0,2.0,56.9,2
4838,Mahadevpura,1505.0,3.0,78.0,3
4839,Mahadevpura,1500.0,2.0,70.0,3
4840,Mahadevpura,1236.0,2.0,58.0,2
4841,Mahadevpura,1236.0,2.0,58.0,2
4842,Mahadevpura,1120.0,2.0,53.0,2
4843,Mahalakshmi Layout,1575.0,5.0,158.0,4
4844,Mahalakshmi Layout,1105.0,2.0,80.0,2
4845,Mahalakshmi Layout,1200.0,3.0,160.0,4
4846,Mahalakshmi Layout,1200.0,2.0,110.0,3
4847,Mahalakshmi Layout,1876.0,3.0,150.0,3
4848,Mallasandra,1665.0,3.0,95.0,3
4849,Mallasandra,1665.0,3.0,86.58,3
4850,Mallasandra,1340.0,2.0,61.0,2
4851,Mallasandra,1325.0,2.0,70.0,2
4852,Mallasandra,1665.0,3.0,86.91,3
4853,Mallasandra,1325.0,2.0,70.0,2
4854,Mallasandra,905.0,2.0,40.0,2
4855,Mallasandra,1325.0,2.0,65.0,2
4856,Mallasandra,1325.0,2.0,73.0,2
4857,Mallasandra,1565.0,2.0,69.0,2
4858,Mallasandra,905.0,2.0,35.0,2
4860,Mallasandra,1100.0,2.0,76.3,3
4861,Malleshpalya,1140.0,2.0,46.5,2
4862,Malleshpalya,1225.0,2.0,46.86,2
4864,Malleshpalya,1052.0,2.0,50.0,2
4865,Malleshpalya,1405.0,2.0,77.0,3
4866,Malleshpalya,1065.0,2.0,50.0,2
4867,Malleshpalya,1210.0,2.0,55.0,2
4869,Malleshpalya,1060.0,2.0,40.0,2
4870,Malleshpalya,1430.0,2.0,69.5,3
4871,Malleshpalya,1421.0,2.0,90.0,2
4872,Malleshpalya,1245.0,2.0,55.0,2
4873,Malleshpalya,1200.0,2.0,46.0,2
4874,Malleshpalya,1225.0,2.0,52.0,2
4875,Malleshwaram,705.0,1.0,67.0,1
4876,Malleshwaram,12000.0,7.0,2200.0,7
4877,Malleshwaram,2500.0,5.0,325.0,4
4878,Malleshwaram,2006.0,3.0,297.0,3
4879,Malleshwaram,686.0,1.0,62.5,1
4880,Malleshwaram,2475.0,4.0,332.0,3
4881,Malleshwaram,2610.0,3.0,399.0,3
4882,Malleshwaram,2475.0,4.0,320.0,3
4883,Malleshwaram,900.0,2.0,95.0,2
4884,Malleshwaram,1420.0,2.0,158.0,2
4885,Malleshwaram,2000.0,3.0,250.0,3
4886,Malleshwaram,2215.0,3.0,275.0,3
4888,Malleshwaram,2475.0,4.0,300.0,3
4889,Malleshwaram,2345.0,2.0,293.0,3
4891,Malleshwaram,2215.0,4.0,310.0,3
4892,Malleshwaram,480.0,1.0,60.0,1
4893,Malleshwaram,1290.0,2.0,120.0,2
4894,Malleshwaram,2475.0,4.0,326.0,3
4895,Malleshwaram,2476.0,3.0,337.0,3
4896,Malleshwaram,900.0,2.0,90.0,2
4898,Malleshwaram,2050.0,4.0,270.0,3
4899,Malleshwaram,900.0,2.0,72.0,2
4900,Malleshwaram,620.0,1.0,86.8,1
4901,Malleshwaram,600.0,1.0,68.0,2
4902,Malleshwaram,2475.0,4.0,337.0,3
4903,Malleshwaram,2215.0,3.0,275.0,3
4904,Malleshwaram,2215.0,3.0,330.0,3
4906,Malleshwaram,1020.0,2.0,80.0,2
4907,Malleshwaram,600.0,1.0,90.0,2
4908,Malleshwaram,2200.0,3.0,275.0,3
4909,Malleshwaram,2475.0,4.0,326.0,3
4910,Malleshwaram,1500.0,2.0,140.0,2
4911,Malleshwaram,2475.0,4.0,340.0,3
4912,Malleshwaram,1400.0,2.0,190.0,2
4913,Malleshwaram,2475.0,4.0,300.0,3
4914,Malleshwaram,2400.0,3.0,380.0,3
4915,Malleshwaram,580.0,1.0,45.0,1
4916,Malleshwaram,1410.0,2.0,125.0,2
4919,Marathahalli,1220.0,2.0,57.0,2
4920,Marathahalli,1200.0,2.0,52.0,2
4921,Marathahalli,1200.0,2.0,60.0,2
4922,Marathahalli,1933.0,3.0,140.0,3
4923,Marathahalli,950.0,2.0,46.96,2
4924,Marathahalli,1230.0,2.0,80.0,2
4925,Marathahalli,3800.0,4.0,250.0,4
4926,Marathahalli,1019.0,2.0,49.85,2
4927,Marathahalli,1215.0,2.0,67.0,2
4928,Marathahalli,2181.0,3.0,152.0,4
4929,Marathahalli,1170.0,2.0,53.0,2
4930,Marathahalli,1019.0,2.0,49.86,2
4931,Marathahalli,1325.0,2.0,71.55,2
4932,Marathahalli,1220.0,2.0,56.5,2
4934,Marathahalli,1152.0,2.0,56.0,2
4935,Marathahalli,1610.0,3.0,90.0,3
4936,Marathahalli,1146.0,2.0,70.0,2
4938,Marathahalli,1469.0,3.0,89.0,3
4943,Marathahalli,2519.0,5.0,185.0,4
4945,Marathahalli,957.0,2.0,46.9,2
4946,Marathahalli,1583.0,3.0,105.0,3
4947,Marathahalli,2524.0,5.0,190.0,4
4951,Marathahalli,1071.0,2.0,52.25,2
4952,Marathahalli,1215.0,2.0,58.86,2
4953,Marathahalli,1102.0,2.0,53.67,2
4954,Marathahalli,1900.0,3.0,123.0,3
4955,Marathahalli,1045.0,2.0,60.0,2
4957,Marathahalli,1215.0,2.0,58.86,2
4958,Marathahalli,1365.0,2.0,73.0,2
4963,Marathahalli,1208.0,2.0,70.0,2
4964,Marathahalli,1325.0,1.0,92.0,2
4965,Marathahalli,1525.0,3.0,90.0,3
4966,Marathahalli,1937.0,3.0,140.0,3
4967,Marathahalli,1550.0,3.0,83.0,3
4968,Marathahalli,1350.0,2.0,86.0,2
4969,Marathahalli,957.0,2.0,47.0,2
4971,Marathahalli,1230.0,2.0,57.0,2
4972,Marathahalli,1200.0,2.0,58.0,2
4974,Marathahalli,607.0,1.0,35.0,1
4975,Marathahalli,1583.0,3.0,109.0,3
4976,Marathahalli,1075.0,2.0,52.43,2
4977,Marathahalli,1360.0,2.0,103.0,2
4978,Marathahalli,1220.0,2.0,58.5,2
4979,Marathahalli,950.0,2.0,45.68,2
4980,Marathahalli,615.0,1.0,44.0,1
4981,Marathahalli,1595.0,3.0,90.0,3
4982,Marathahalli,1350.0,2.0,89.0,2
4983,Marathahalli,1020.0,2.0,57.0,2
4984,Marathahalli,1600.0,3.0,88.0,2
4985,Marathahalli,780.0,1.0,55.0,1
4986,Marathahalli,1710.0,3.0,100.0,3
4988,Marathahalli,1358.0,2.0,81.0,2
4989,Marathahalli,1205.0,2.0,75.0,2
4990,Marathahalli,1730.0,3.0,110.0,3
4991,Marathahalli,1583.0,3.0,115.0,3
4992,Marathahalli,1200.0,2.0,67.0,2
4993,Marathahalli,1095.0,2.0,60.0,2
4994,Marathahalli,1060.0,2.0,48.0,2
4995,Marathahalli,1050.0,2.0,65.0,2
4996,Marathahalli,1102.0,2.0,53.67,2
4997,Marathahalli,1026.0,2.0,49.95,2
5000,Marathahalli,1220.0,2.0,59.0,2
5001,Marathahalli,881.0,2.0,48.06,2
5003,Marathahalli,1710.0,3.0,100.0,3
5004,Marathahalli,1680.0,3.0,105.0,3
5005,Marathahalli,1910.0,3.0,119.0,3
5006,Marathahalli,1602.0,2.0,104.0,2
5007,Marathahalli,700.0,1.0,38.0,1
5008,Marathahalli,1469.0,3.0,89.0,3
5010,Marathahalli,1690.0,3.0,116.0,3
5011,Marathahalli,1065.0,2.0,55.0,2
5012,Marathahalli,1693.0,3.0,125.0,3
5013,Marathahalli,1693.0,3.0,125.0,3
5014,Marathahalli,1196.0,2.0,57.9,2
5015,Marathahalli,1595.0,3.0,88.0,3
5016,Marathahalli,2122.0,3.0,125.0,3
5017,Marathahalli,1730.0,3.0,115.0,3
5020,Marathahalli,1125.0,2.0,55.0,2
5021,Marathahalli,1950.0,3.0,115.0,3
5022,Marathahalli,1250.0,2.0,68.0,2
5023,Marathahalli,1125.0,2.0,56.8,2
5024,Marathahalli,1350.0,2.0,90.0,2
5025,Marathahalli,1200.0,2.0,53.0,2
5026,Marathahalli,2500.0,5.0,175.0,4
5027,Marathahalli,957.0,2.0,47.0,2
5030,Marathahalli,1350.0,2.0,60.0,2
5031,Marathahalli,3400.0,4.0,235.0,4
5032,Marathahalli,1350.0,2.0,99.0,2
5034,Marathahalli,1285.0,2.0,55.0,2
5035,Marathahalli,2500.0,5.0,181.0,4
5036,Marathahalli,3800.0,4.0,235.0,4
5037,Marathahalli,3951.0,4.0,230.0,4
5038,Marathahalli,1125.0,2.0,54.8,2
5039,Marathahalli,1700.0,3.0,126.0,3
5041,Marathahalli,1270.0,2.0,73.0,2
5043,Marathahalli,950.0,2.0,46.7,2
5044,Marathahalli,1550.0,3.0,85.0,3
5045,Marathahalli,1019.0,2.0,49.86,2
5046,Marathahalli,1144.0,2.0,65.0,2
5047,Marathahalli,1240.0,2.0,55.0,2
5048,Marathahalli,1100.0,2.0,75.0,1
5049,Marathahalli,1156.0,2.0,52.0,2
5050,Marathahalli,2524.0,5.0,180.0,4
5051,Marathahalli,1135.0,2.0,60.0,2
5052,Marathahalli,1839.0,3.0,130.0,3
5053,Marathahalli,1170.0,2.0,85.0,2
5054,Marathahalli,1102.0,2.0,53.67,2
5055,Marathahalli,1108.0,2.0,60.0,3
5056,Marathahalli,1449.0,3.0,110.0,3
5057,Marathahalli,1360.0,2.0,101.0,2
5058,Marathahalli,1026.0,2.0,50.18,2
5061,Marathahalli,1270.0,2.0,80.0,2
5062,Marathahalli,1100.0,2.0,50.0,2
5063,Marathahalli,1196.0,2.0,57.95,2
5065,Marathahalli,1485.0,2.0,90.0,3
5066,Marathahalli,1146.0,2.0,69.0,2
5067,Margondanahalli,1090.0,2.0,58.0,2
5068,Margondanahalli,1200.0,2.0,58.5,2
5069,Margondanahalli,1200.0,2.0,67.0,2
5071,Margondanahalli,1000.0,2.0,57.0,2
5073,Margondanahalli,600.0,2.0,35.0,2
5074,Margondanahalli,1200.0,2.0,69.0,2
5075,Margondanahalli,900.0,2.0,49.0,2
5076,Margondanahalli,1140.0,2.0,60.0,2
5077,Margondanahalli,1100.0,2.0,55.0,2
5078,Margondanahalli,1152.0,1.0,66.0,2
5080,Margondanahalli,1200.0,2.0,65.0,2
5081,Margondanahalli,1050.0,2.0,58.0,2
5082,Margondanahalli,1160.0,2.0,65.0,2
5083,Margondanahalli,1334.0,2.0,67.76,2
5084,Marsur,1800.0,4.0,145.0,4
5085,Marsur,1200.0,3.0,90.0,3
5086,Marsur,1200.0,3.0,120.0,3
5087,Merut,1206.0,2.0,56.0,2
5088,Merut,1270.0,2.0,70.0,3
5089,Merut,1312.0,2.0,69.0,2
5090,Merut,1100.0,2.0,48.0,2
5091,Merut,3600.0,5.0,130.0,5
5092,Merut,5100.0,5.0,300.0,6
5093,Mico Layout,5000.0,9.0,210.0,9
5094,Mico Layout,1550.0,2.0,65.0,3
5095,Mico Layout,1125.0,2.0,40.0,2
5096,Mico Layout,1190.0,2.0,39.25,2
5097,Mico Layout,800.0,1.0,29.5,1
5098,Mico Layout,1250.0,2.0,44.0,3
5099,Mico Layout,1171.0,2.0,39.0,2
5100,Mico Layout,1200.0,2.0,53.5,2
5101,Mico Layout,1670.0,3.0,59.0,3
5102,Mico Layout,1140.0,2.0,43.0,2
5103,Munnekollal,1170.0,2.0,52.0,2
5104,Munnekollal,1102.0,2.0,53.67,2
5105,Munnekollal,1390.0,3.0,68.0,3
5106,Munnekollal,1200.0,2.0,49.5,2
5107,Munnekollal,950.0,2.0,46.5,2
5108,Munnekollal,1560.0,3.0,75.0,3
5109,Munnekollal,1750.0,3.0,86.5,3
5110,Munnekollal,1385.0,2.0,66.5,3
5111,Munnekollal,1080.0,2.0,45.0,2
5112,Munnekollal,1170.0,2.0,59.0,2
5114,Munnekollal,1200.0,2.0,57.9,3
5115,Munnekollal,1030.0,2.0,50.36,2
5116,Muradabad,1005.0,2.0,50.0,2
5118,Muradabad,1100.0,2.0,65.0,2
5119,Muradabad,1080.0,2.0,37.0,2
5120,Muradabad,1035.0,2.0,45.0,2
5121,Muradabad,5000.0,4.0,290.0,4
5122,Muradabad,1164.0,2.0,56.0,2
5123,Muradabad,1005.0,2.0,42.0,2
5124,Muradabad,1127.0,2.0,50.0,2
5125,Muradabad,1005.0,2.0,43.0,2
5126,Muradabad,835.0,2.0,37.0,2
5127,Muradabad,1050.0,2.0,39.0,2
5128,Muradabad,660.0,2.0,27.0,2
5129,Muradabad,600.0,1.0,20.0,1
5130,Muradabad,1466.0,2.0,71.0,2
5131,Muradabad,1890.0,2.0,93.0,3
5132,Muradabad,1079.0,2.0,60.0,2
5133,Muradabad,1480.0,2.0,80.0,2
5134,Muradabad,1200.0,2.0,80.0,2
5135,Muradabad,905.0,2.0,32.0,2
5136,Muradabad,1073.0,2.0,52.36,2
5137,Muradabad,1719.3,2.0,88.0,3
5138,Muradabad,1780.0,3.0,88.0,3
5140,Muradabad,1522.0,3.0,90.0,3
5143,Muradabad,890.0,2.0,45.0,2
5145,Muradabad,5000.0,4.0,300.0,4
5147,Muradabad,1050.0,2.0,35.0,2
5148,Muradabad,1331.95,2.0,69.0,2
5149,Murugeshpalya,1296.0,2.0,81.0,2
5150,Murugeshpalya,1550.0,3.0,74.0,3
5151,Murugeshpalya,1845.0,3.0,91.0,3
5152,Murugeshpalya,1185.0,2.0,85.0,2
5153,Murugeshpalya,1225.0,2.0,48.0,2
5154,Murugeshpalya,1930.0,3.0,75.0,3
5155,Murugeshpalya,1600.0,2.0,65.0,3
5156,Murugeshpalya,1344.0,2.0,56.0,3
5157,Murugeshpalya,1500.0,2.0,70.0,3
5158,Murugeshpalya,1855.0,3.0,96.0,3
5159,Murugeshpalya,1175.0,2.0,75.0,2
5160,Mysore Road,1175.0,2.0,73.5,2
5161,Mysore Road,1710.0,4.0,91.31,3
5162,Mysore Road,1020.0,2.0,48.95,2
5163,Mysore Road,1175.0,2.0,73.5,2
5164,Mysore Road,1070.0,2.0,45.0,2
5165,Mysore Road,1239.0,2.0,53.0,2
5166,Mysore Road,1060.0,2.0,62.0,2
5167,Mysore Road,980.0,2.0,45.47,2
5168,Mysore Road,883.0,2.0,40.0,2
5169,Mysore Road,1525.0,3.0,96.0,3
5170,Mysore Road,1200.0,2.0,65.0,2
5174,Mysore Road,883.0,2.0,40.95,2
5175,Mysore Road,1070.0,2.0,49.65,2
5177,Mysore Road,883.0,2.0,50.0,2
5178,Mysore Road,1155.0,2.0,51.0,2
5179,Mysore Road,1003.0,2.0,43.0,2
5180,Mysore Road,1237.0,2.0,73.0,2
5181,Mysore Road,883.0,2.0,45.0,2
5182,Mysore Road,1170.0,2.0,65.0,2
5183,Mysore Road,1029.5,2.0,50.855,2
5184,Mysore Road,940.0,2.0,43.61,2
5186,Mysore Road,1020.0,2.0,48.95,2
5187,Mysore Road,1568.0,2.0,100.0,3
5189,Mysore Road,1560.0,2.0,83.3,3
5190,Mysore Road,1175.0,2.0,70.5,2
5191,Mysore Road,1080.0,2.0,60.0,3
5193,Mysore Road,883.0,2.0,37.0,2
5195,NGR Layout,1020.0,2.0,45.9,2
5196,NGR Layout,1105.0,2.0,49.73,2
5197,NGR Layout,1022.0,2.0,45.9,2
5198,NGR Layout,1020.0,2.0,45.0,2
5199,NGR Layout,1019.0,2.0,45.9,2
5200,NGR Layout,1020.0,2.0,46.0,2
5201,NGR Layout,1021.0,2.0,46.0,2
5202,NGR Layout,1021.0,2.0,45.9,2
5203,NRI Layout,1565.0,2.0,75.0,3
5204,NRI Layout,2500.0,5.0,130.0,5
5205,NRI Layout,1125.0,2.0,45.56,2
5206,NRI Layout,2150.0,4.0,115.0,4
5207,NRI Layout,1250.0,2.0,75.0,2
5208,NRI Layout,1789.0,3.0,75.0,3
5209,NRI Layout,1731.0,3.0,64.11,3
5210,NRI Layout,2400.0,2.0,125.0,2
5212,Nagarbhavi,1350.0,3.0,150.0,3
5213,Nagarbhavi,1200.0,2.0,150.0,2
5215,Nagarbhavi,2400.0,3.0,160.0,3
5216,Nagarbhavi,884.0,2.0,36.0,1
5217,Nagarbhavi,1055.0,2.0,55.0,2
5219,Nagarbhavi,1223.0,2.0,60.0,2
5220,Nagarbhavi,956.0,2.0,49.0,2
5222,Nagarbhavi,1200.0,2.0,150.0,2
5225,Nagarbhavi,1145.0,2.0,40.0,2
5226,Nagarbhavi,300.0,1.0,20.0,1
5227,Nagarbhavi,1250.0,3.0,175.0,4
5228,Nagarbhavi,710.0,2.0,40.0,1
5230,Nagarbhavi,1212.0,2.0,50.0,2
5231,Nagarbhavi,1020.0,2.0,55.0,2
5233,Nagarbhavi,1120.0,2.0,53.0,2
5235,Nagarbhavi,1146.0,2.0,50.0,2
5237,Nagarbhavi,1190.0,2.0,63.0,2
5239,Nagarbhavi,1050.0,2.0,80.0,2
5240,Nagarbhavi,2500.0,3.0,180.0,5
5242,Nagarbhavi,1250.0,3.0,170.0,2
5244,Nagarbhavi,1400.0,2.0,135.0,3
5246,Nagarbhavi,1100.0,2.0,46.2,2
5247,Nagarbhavi,1080.0,2.0,49.0,2
5248,Nagarbhavi,1800.0,3.0,180.0,4
5249,Nagarbhavi,1225.0,2.0,58.0,2
5250,Nagasandra,980.0,2.0,48.0,2
5251,Nagasandra,2400.0,4.0,145.0,4
5252,Nagasandra,7000.0,8.0,450.0,4
5253,Nagasandra,1650.0,3.0,95.0,3
5254,Nagasandra,1500.0,2.0,91.0,2
5255,Nagavara,400.0,1.0,14.0,1
5256,Nagavara,2172.65,3.0,120.0,4
5258,Nagavara,2319.0,3.0,180.0,3
5259,Nagavara,2430.0,4.0,180.0,3
5260,Nagavara,936.0,2.0,40.2,2
5261,Nagavara,1125.0,2.0,44.5,2
5262,Nagavara,1315.0,2.0,70.0,2
5263,Nagavara,1077.0,2.0,50.0,2
5264,Nagavara,2496.0,4.0,125.0,4
5265,Nagavara,1110.0,2.0,44.95,2
5266,Nagavara,1247.0,2.0,58.56,2
5267,Nagavarapalya,1392.0,2.0,99.0,2
5268,Nagavarapalya,705.0,1.0,52.5,1
5269,Nagavarapalya,1300.0,3.0,80.0,3
5270,Nagavarapalya,705.0,1.0,57.0,1
5271,Nagavarapalya,705.0,1.0,55.0,1
5272,Nagavarapalya,705.0,1.0,57.0,1
5273,Nagavarapalya,1335.0,2.0,110.0,2
5274,Nagavarapalya,1260.0,2.0,85.5,2
5275,Narayanapura,1308.0,2.0,89.04,2
5276,Narayanapura,1566.0,3.0,83.3,3
5277,Narayanapura,1485.0,3.0,85.0,3
5278,Narayanapura,1302.0,2.0,69.1,2
5279,Narayanapura,1308.0,2.0,89.04,2
5280,Narayanapura,2357.0,3.0,135.0,3
5281,Narayanapura,2357.0,3.0,135.0,3
5282,Narayanapura,1469.0,2.0,99.14,2
5283,Neeladri Nagar,1053.0,2.0,45.0,2
5284,Neeladri Nagar,1363.0,2.0,68.0,2
5285,Neeladri Nagar,2556.0,3.0,133.0,3
5286,Neeladri Nagar,674.0,1.0,21.0,1
5287,Neeladri Nagar,527.0,1.0,26.0,1
5288,Neeladri Nagar,1167.0,2.0,38.0,3
5289,Neeladri Nagar,1060.0,2.0,35.0,2
5290,Neeladri Nagar,640.0,1.0,20.5,1
5291,Neeladri Nagar,4000.0,12.0,160.0,10
5292,Neeladri Nagar,1105.0,2.0,30.0,2
5293,Neeladri Nagar,1100.0,2.0,30.0,2
5294,Neeladri Nagar,2111.0,3.0,103.0,3
5295,Nehru Nagar,1775.0,3.0,110.0,3
5296,Nehru Nagar,2363.0,5.0,120.0,4
5297,Nehru Nagar,2342.0,3.0,115.0,4
5298,Nehru Nagar,967.0,2.0,41.1,2
5299,Nehru Nagar,1374.0,3.0,72.0,3
5300,Nehru Nagar,1674.0,3.0,90.0,3
5301,Nehru Nagar,1269.0,2.0,63.0,3
5302,Nehru Nagar,1100.0,2.0,50.0,2
5303,Nehru Nagar,1674.0,3.0,81.0,3
5304,Noida,1100.0,2.0,45.0,2
5305,Noida,1028.0,2.0,42.0,2
5306,Noida,1199.0,2.0,65.0,2
5307,Noida,1080.0,2.0,55.0,2
5308,Noida,1123.0,2.0,64.0,2
5309,Noida,1308.0,2.0,60.0,2
5310,Noida,1005.0,2.0,55.0,2
5312,OMBR Layout,2420.0,3.0,185.0,3
5313,OMBR Layout,1078.0,2.0,65.0,2
5314,OMBR Layout,1101.0,2.0,65.5,2
5315,OMBR Layout,1041.0,2.0,65.5,2
5316,OMBR Layout,1300.0,2.0,80.0,2
5317,OMBR Layout,1085.0,2.0,64.0,2
5318,OMBR Layout,1855.0,3.0,145.0,3
5319,OMBR Layout,1050.0,2.0,48.0,2
5321,OMBR Layout,1165.0,2.0,88.5,2
5322,OMBR Layout,1101.0,2.0,66.0,2
5323,OMBR Layout,3400.0,4.0,275.0,4
5325,Old Airport Road,2732.0,4.0,204.0,4
5327,Old Airport Road,3356.0,4.0,251.0,4
5328,Old Airport Road,1206.0,2.0,75.0,2
5329,Old Airport Road,2774.0,4.0,207.0,4
5330,Old Airport Road,2690.0,4.0,191.0,4
5331,Old Airport Road,2690.0,4.0,199.0,4
5332,Old Airport Road,1655.0,2.0,97.65,2
5333,Old Airport Road,1075.0,2.0,60.0,2
5334,Old Airport Road,1858.0,2.0,167.0,3
5335,Old Airport Road,1150.0,2.0,90.0,2
5336,Old Airport Road,2690.0,4.0,191.0,4
5337,Old Airport Road,2658.0,5.0,187.0,4
5338,Old Airport Road,946.0,2.0,58.0,2
5339,Old Airport Road,2774.0,4.0,208.0,4
5340,Old Airport Road,2774.0,4.0,208.0,4
5341,Old Airport Road,3200.0,4.0,280.0,4
5342,Old Airport Road,2690.0,4.0,201.0,4
5343,Old Airport Road,1145.0,2.0,75.0,2
5344,Old Airport Road,2732.0,4.0,194.0,4
5345,Old Airport Road,2658.0,5.0,189.0,4
5346,Old Airport Road,2774.0,4.0,197.0,4
5347,Old Airport Road,3496.0,4.0,262.0,4
5348,Old Airport Road,2774.0,4.0,197.0,4
5349,Old Airport Road,2732.0,4.0,204.0,4
5350,Old Airport Road,1798.0,3.0,150.0,3
5351,Old Airport Road,2774.0,4.0,208.0,4
5352,Old Airport Road,1184.0,2.0,78.0,2
5353,Old Airport Road,3504.0,4.0,262.0,4
5354,Old Airport Road,1055.0,2.0,75.0,2
5355,Old Madras Road,1425.0,2.0,94.0,3
